index,store_ID,day_of_week,nb_customers_on_day,open,promotion,state_holiday,school_holiday,days_since_start,sales,date
220268,929,7,0,0,0,0,0,649,0.0,2014-10-12
230379,177,2,494,1,0,0,0,707,5158.525072590519,2014-12-09
75423,579,5,936,1,1,0,0,339,8200.957986866524,2013-12-06
199251,463,4,1015,1,0,0,1,653,6345.758422653921,2014-10-16
603467,603,6,949,1,0,0,0,760,7759.5015631208025,2015-01-31
342032,735,1,834,1,1,0,0,307,8557.101555065463,2013-11-04
592624,136,5,315,1,0,0,0,31,3506.4551701426153,2013-02-01
615669,31,6,556,1,0,0,0,613,5035.720213305035,2014-09-06
548417,124,2,566,1,1,0,1,224,5669.47188384691,2013-08-13
477603,593,3,882,1,0,0,0,393,6741.670414981481,2014-01-29
200728,48,3,522,1,1,0,0,155,5057.214154073665,2013-06-05
176576,748,7,0,0,0,0,0,747,0.0,2015-01-18
82890,308,6,753,1,0,0,0,256,6535.485311197209,2013-09-14
431113,554,3,448,1,1,0,0,99,3868.0707210884348,2013-04-10
105232,192,2,373,1,0,0,0,70,3817.934272355581,2013-03-12
533881,1055,4,0,0,0,1,0,128,0.0,2013-05-09
704053,829,4,569,1,0,0,0,751,5008.202248316381,2015-01-22
563928,113,4,598,1,1,0,0,23,6139.964845637702,2013-01-24
631730,583,6,271,1,0,0,0,116,2449.315811516629,2013-04-27
375856,387,4,1050,1,0,0,0,261,7535.776398122678,2013-09-19
195089,814,3,758,1,1,0,0,715,8858.293222204205,2014-12-17
383906,555,1,506,1,1,0,1,881,6095.653907649731,2015-06-01
427113,553,5,615,1,1,0,0,185,6765.723546694858,2013-07-05
506398,494,6,839,1,0,0,0,606,6616.595650156698,2014-08-30
105826,354,7,0,0,0,0,0,656,0.0,2014-10-19
253293,748,3,372,1,0,0,0,631,3912.579007549821,2014-09-24
72461,454,1,628,1,0,0,0,433,5061.733453178904,2014-03-10
52604,125,2,1650,1,1,0,0,644,12858.466491455,2014-10-07
137442,196,3,618,1,0,0,1,589,4131.994496024966,2014-08-13
594109,989,1,791,1,1,0,0,832,8646.15255039279,2015-04-13
436465,133,1,991,1,1,0,0,622,9234.59995308372,2014-09-15
545723,362,3,0,0,1,1,0,120,0.0,2013-05-01
289930,550,1,629,1,1,0,1,608,7063.708298584618,2014-09-01
448119,374,4,853,1,1,0,1,170,8356.866809572597,2013-06-20
570088,747,2,822,1,1,0,0,483,8820.217291845423,2014-04-29
73417,397,1,984,1,1,0,0,321,9776.303499300295,2013-11-18
350663,834,4,685,1,0,0,0,527,5582.130805157835,2014-06-12
382406,306,7,0,0,0,0,0,747,0.0,2015-01-18
199818,442,7,0,0,0,0,0,124,0.0,2013-05-05
75076,526,5,1456,1,1,0,0,402,11926.791639443833,2014-02-07
163560,374,3,848,1,0,0,1,827,7341.267154308602,2015-04-08
400783,779,2,406,1,0,0,1,357,3899.3898331733167,2013-12-24
265187,864,3,626,1,1,0,0,694,5599.796241389788,2014-11-26
74400,483,7,0,0,0,0,0,334,0.0,2013-12-01
492232,4,3,1406,1,1,0,0,610,11130.609444333446,2014-09-03
445066,13,1,220,1,0,0,0,902,2114.2865922648784,2015-06-22
353458,364,5,0,0,0,1,0,304,0.0,2013-11-01
506914,870,2,891,1,1,0,0,266,7780.217572192221,2013-09-24
518225,438,6,497,1,0,0,0,361,4751.790645709669,2013-12-28
317834,493,6,932,1,0,0,0,851,7997.989204429047,2015-05-02
498536,581,1,802,1,1,0,1,573,7976.464327400101,2014-07-28
74031,1026,6,947,1,0,0,0,655,7058.896666656502,2014-10-18
451471,157,2,1719,1,0,0,1,721,14721.934285714286,2014-12-23
482810,975,2,877,1,1,0,1,469,8703.584791930354,2014-04-15
562403,652,2,766,1,1,0,0,399,7596.708998945434,2014-02-04
703025,104,2,1292,1,1,0,0,735,12338.914311356879,2015-01-06
91116,251,2,2806,1,0,0,0,707,21636.12,2014-12-09
210828,826,2,718,1,0,0,0,448,6867.249884169043,2014-03-25
560856,745,5,711,1,1,0,0,885,8172.0575820438635,2015-06-05
433294,198,7,0,0,0,0,0,852,0.0,2015-05-03
649441,398,3,582,1,1,0,0,806,6104.714294233165,2015-03-18
179183,135,1,645,1,1,0,1,370,6866.860996561013,2014-01-06
513415,1112,5,767,1,0,0,0,262,8545.457142857143,2013-09-20
492733,165,7,0,0,0,0,0,306,0.0,2013-11-03
651788,643,7,0,0,0,0,0,509,0.0,2014-05-25
374446,179,3,805,1,0,0,0,841,6552.88932487795,2015-04-22
187322,354,7,0,0,0,0,0,845,0.0,2015-04-26
375838,1106,5,485,1,0,0,1,479,4040.5082196189355,2014-04-25
319696,1039,3,1048,1,0,0,0,127,7860.324198942045,2013-05-08
567103,530,5,409,1,0,0,0,689,3843.386020462691,2014-11-21
299258,777,6,341,1,0,0,0,242,3306.2187285629143,2013-08-31
597101,907,4,938,1,0,0,1,555,7101.697843604753,2014-07-10
542936,589,2,517,1,1,0,0,154,5805.246633038325,2013-06-04
656066,748,1,665,1,1,0,1,83,7860.101925040954,2013-03-25
430480,263,3,292,1,0,0,1,141,3119.2397276866595,2013-05-22
524111,787,4,1250,1,0,0,0,688,10583.671099339983,2014-11-20
278931,392,6,453,1,0,0,0,39,4212.824464720222,2013-02-09
545354,999,5,855,1,1,0,0,759,10137.371393571055,2015-01-30
116528,475,2,1008,1,1,0,0,98,8345.921729088426,2013-04-09
19016,1028,3,469,1,0,0,1,92,4280.306251494256,2013-04-03
665145,133,2,839,1,1,0,1,574,8011.375999504201,2014-07-29
650423,897,4,379,1,0,0,1,667,3737.336195557262,2014-10-30
58891,708,1,346,1,0,0,1,419,2841.308578521077,2014-02-24
480721,804,3,493,1,1,0,0,372,5886.803237301441,2014-01-08
433058,1080,6,756,1,0,0,0,228,8430.753739691068,2013-08-17
2051,708,3,367,1,0,0,0,330,3277.024390505857,2013-11-27
274972,1025,2,978,1,1,0,0,147,8960.686628488054,2013-05-28
404666,926,1,518,1,0,0,1,244,5004.49666256842,2013-09-02
316072,218,1,0,0,1,1,0,370,0.0,2014-01-06
604150,187,1,824,1,0,0,0,342,7129.4797336146385,2013-12-09
254344,120,1,616,1,0,0,0,41,6317.494334287571,2013-02-11
37696,168,5,627,1,0,0,1,94,5828.481168012671,2013-04-05
243807,671,2,674,1,1,0,0,21,7025.612650943676,2013-01-22
419035,1056,2,275,1,1,0,0,35,3301.24,2013-02-05
254196,87,3,834,1,1,0,0,505,6982.466367129363,2014-05-21
404279,689,5,721,1,0,0,0,710,7579.808673705369,2014-12-12
552373,245,2,1139,1,1,0,0,679,10054.384250509374,2014-11-11
378347,69,7,0,0,0,0,0,656,0.0,2014-10-19
572219,162,4,507,1,0,0,0,933,5308.785939824293,2015-07-23
353019,383,6,2391,1,0,0,0,130,17754.050132549986,2013-05-11
150565,1083,5,310,1,1,0,0,157,4405.702857142857,2013-06-07
339534,199,7,0,0,0,0,0,460,0.0,2014-04-06
23146,657,1,907,1,1,0,0,146,8927.612971974564,2013-05-27
535437,975,5,745,1,1,0,0,388,7657.969285604076,2014-01-24
437563,397,1,640,1,0,0,0,902,5780.744353354516,2015-06-22
410359,812,1,878,1,0,0,0,13,7137.184880479072,2013-01-14
398849,128,5,661,1,1,0,0,675,7454.702904822761,2014-11-07
446143,439,2,1048,1,1,0,0,546,10019.16607308962,2014-07-01
311377,164,2,724,1,1,0,0,805,7339.824751533232,2015-03-17
111102,442,7,0,0,0,0,0,495,0.0,2014-05-11
265998,615,2,1045,1,0,0,0,686,7672.660448151836,2014-11-18
375385,492,5,1159,1,0,0,0,787,8045.577370154481,2015-02-27
421193,282,3,677,1,1,0,0,309,6673.922948325291,2013-11-06
269857,646,3,643,1,0,0,0,435,4777.546553603167,2014-03-12
279349,852,2,702,1,1,0,0,777,6729.321422933184,2015-02-17
449687,496,2,945,1,1,0,0,609,9118.58809964369,2014-09-02
509301,647,3,627,1,0,0,1,827,5513.5502945265325,2015-04-08
264445,639,3,600,1,1,0,1,470,6624.943791526151,2014-04-16
512818,915,7,0,0,0,0,0,40,0.0,2013-02-10
151851,71,1,538,1,1,0,0,20,5368.308088003631,2013-01-21
624341,406,4,462,1,1,0,0,506,6204.998452431266,2014-05-22
638182,872,7,0,0,0,0,0,411,0.0,2014-02-16
433538,80,1,822,1,1,0,0,671,9363.779541111013,2014-11-03
666090,254,2,215,1,0,0,0,770,2472.8977975754406,2015-02-10
709050,232,6,281,1,0,0,0,487,2842.0719116768805,2014-05-03
163855,939,2,578,1,1,0,0,399,6434.110905176615,2014-02-04
557751,749,6,348,1,0,0,0,130,2968.4565104165163,2013-05-11
385829,383,6,2095,1,0,0,0,893,16646.375387203643,2015-06-13
480271,823,7,0,0,0,0,0,68,0.0,2013-03-10
478468,207,1,1248,1,0,0,0,419,9510.706502644374,2014-02-24
606506,495,7,0,0,0,0,0,607,0.0,2014-08-31
519193,58,3,448,1,1,0,0,456,5976.98019142552,2014-04-02
386388,600,1,812,1,1,0,0,699,8772.906762381874,2014-12-01
351614,390,2,1011,1,0,0,0,343,9886.280245986149,2013-12-10
351422,9,4,593,1,1,0,0,198,6525.702513207452,2013-07-18
650822,774,4,673,1,0,0,0,30,5495.764367752583,2013-01-31
566961,653,5,609,1,1,0,0,745,6663.651623492983,2015-01-16
493582,530,1,506,1,1,0,0,790,6205.5287277557545,2015-03-02
518626,377,7,0,0,0,0,0,726,0.0,2014-12-28
8621,659,4,685,1,1,0,0,240,6807.120624046997,2013-08-29
517001,733,3,3825,1,0,0,0,512,16456.014619981328,2014-05-28
490681,822,7,0,0,0,0,0,593,0.0,2014-08-17
344858,302,4,231,1,0,0,0,436,2358.6780910148636,2014-03-13
211728,818,6,506,1,0,0,0,179,4410.534633496612,2013-06-29
378870,1093,2,803,1,1,0,1,658,7798.06322991749,2014-10-21
31526,335,1,2452,1,0,0,0,258,11726.594725576293,2013-09-16
15156,643,5,0,0,1,2,1,472,0.0,2014-04-18
522413,119,4,0,0,0,1,0,128,0.0,2013-05-09
588867,170,3,524,1,0,0,0,274,4784.490299693155,2013-10-02
698210,997,5,427,1,0,0,1,220,4504.7869094211,2013-08-09
113622,1049,6,515,1,0,0,0,214,3257.969421618891,2013-08-03
15234,784,7,0,0,0,0,0,621,0.0,2014-09-14
612542,32,4,600,1,1,0,0,737,6357.096919149615,2015-01-08
305095,632,1,929,1,1,0,0,755,9040.351232093391,2015-01-26
274544,46,1,822,1,1,0,0,48,7758.803371437599,2013-02-18
707620,146,3,688,1,1,0,0,757,7336.53548099258,2015-01-28
199759,349,4,872,1,1,0,0,758,8482.611172273133,2015-01-29
437039,205,7,0,0,0,0,0,117,0.0,2013-04-28
321981,721,2,729,1,1,0,0,49,7599.218928264639,2013-02-19
598962,714,4,296,1,0,0,0,919,3711.7660463326997,2015-07-09
385034,594,1,416,1,0,0,0,27,3800.471241080583,2013-01-28
221232,926,3,485,1,1,0,0,253,6105.9575095234495,2013-09-11
236381,169,3,630,1,1,0,0,701,7262.059967805977,2014-12-03
222183,184,2,524,1,0,0,0,259,5094.041145945328,2013-09-17
329310,653,4,540,1,1,0,0,520,6148.582966908083,2014-06-05
263725,214,5,839,1,1,0,0,199,10023.783801955778,2013-07-19
288661,521,2,435,1,1,0,0,336,6032.669348516818,2013-12-03
419664,566,6,385,1,0,0,0,221,3580.5463709166725,2013-08-10
564932,765,5,752,1,1,0,0,836,8336.935349917723,2015-04-17
645920,924,5,477,1,1,0,0,661,5456.057180429827,2014-10-24
497445,1109,4,442,1,1,0,0,926,5338.5542857142855,2015-07-16
146578,986,6,619,1,0,0,0,774,5794.4596866684815,2015-02-14
62857,463,6,678,1,0,0,0,60,5343.624783431157,2013-03-02
551552,304,4,1049,1,0,0,0,219,6427.137659938557,2013-08-08
357622,77,1,598,1,0,0,0,461,5607.944226000027,2014-04-07
15242,982,7,0,0,0,0,0,376,0.0,2014-01-12
622516,1087,6,595,1,0,0,0,410,5629.1595253249725,2014-02-15
78313,740,5,743,1,1,0,0,353,9719.261077395598,2013-12-20
204378,370,7,0,0,0,0,0,698,0.0,2014-11-30
692046,771,3,658,1,0,0,0,463,5775.360897360424,2014-04-09
59597,113,6,854,1,0,0,0,452,7427.933320145973,2014-03-29
146573,781,1,565,1,0,0,1,202,4938.352500683061,2013-07-22
428350,93,6,303,1,0,0,0,116,2904.8139429640173,2013-04-27
509217,600,2,560,1,0,0,0,616,5308.087512998342,2014-09-09
667798,147,1,1048,1,1,0,1,223,11074.119549068471,2013-08-12
209633,321,4,471,1,0,0,0,891,4491.815235631784,2015-06-11
624575,542,3,467,1,1,0,0,911,6660.743073484252,2015-07-01
259484,318,2,712,1,1,0,0,693,7771.28194618678,2014-11-25
339847,91,2,678,1,1,0,0,182,7057.529566299375,2013-07-02
301332,440,5,662,1,0,0,0,178,5506.309085246901,2013-06-28
277471,772,5,572,1,0,0,1,864,5128.068514559372,2015-05-15
405213,848,7,0,0,0,0,0,530,0.0,2014-06-15
561382,327,1,1206,1,1,0,0,412,10248.389652216989,2014-02-17
249293,870,1,1029,1,1,0,1,279,9191.292553610421,2013-10-07
584934,392,6,478,1,0,0,0,606,4625.734812607413,2014-08-30
585700,447,1,708,1,1,0,1,209,7519.302770945519,2013-07-29
678867,407,5,355,1,0,0,0,332,4146.942973118041,2013-11-29
535808,671,7,0,0,0,0,0,761,0.0,2015-02-01
272286,583,2,389,1,0,0,1,588,3550.88448412011,2014-08-12
169365,748,7,0,0,0,0,0,838,0.0,2015-04-19
452847,401,3,689,1,1,0,0,148,7031.319275140293,2013-05-29
554696,789,3,455,1,0,0,0,932,4573.629967437694,2015-07-22
52187,649,2,482,1,1,0,0,819,5531.413774434282,2015-03-31
340378,418,5,640,1,0,0,0,73,5457.40934328521,2013-03-15
142580,315,5,488,1,1,0,0,416,5005.211376750977,2014-02-21
149394,886,4,594,1,1,0,0,324,6363.21407951829,2013-11-21
454796,504,3,1005,1,1,0,0,456,8964.882174045342,2014-04-02
491551,347,2,261,1,0,0,1,245,2742.532244897959,2013-09-03
384566,1022,6,714,1,0,0,0,452,5817.277260884622,2014-03-29
466536,636,1,527,1,0,0,1,300,4795.379508777877,2013-10-28
688545,522,1,611,1,0,0,0,328,6536.393073980102,2013-11-25
112420,551,7,0,0,0,0,0,740,0.0,2015-01-11
569252,85,1,1044,1,1,0,0,20,8907.559513420805,2013-01-21
140438,937,4,449,1,0,0,0,618,4289.29058066863,2014-09-11
407480,156,5,764,1,1,0,1,584,8012.3450080511575,2014-08-08
195984,305,4,453,1,0,0,0,422,4226.379228435705,2014-02-27
151576,950,5,509,1,0,0,0,17,4686.428443957778,2013-01-18
426454,889,1,408,1,0,0,0,447,3752.9263913948494,2014-03-24
16921,996,5,839,1,1,0,0,836,8468.071079048235,2015-04-17
344995,967,1,1115,1,1,0,1,468,10753.89525326566,2014-04-14
197810,953,4,665,1,1,0,0,184,6722.905057586442,2013-07-04
392188,785,3,463,1,0,0,0,813,4576.342195361054,2015-03-25
478316,532,1,1364,1,1,0,0,265,12152.196418162803,2013-09-23
427916,176,5,654,1,1,0,0,675,6498.139926553925,2014-11-07
381741,924,7,0,0,0,0,0,19,0.0,2013-01-20
606798,530,3,855,1,0,0,0,890,6912.477544572877,2015-06-10
333345,1039,5,871,1,1,0,1,213,7397.725266073124,2013-08-02
174869,324,1,795,1,0,0,0,286,6206.992337910846,2013-10-14
64328,224,6,454,1,0,0,0,123,4710.125718448521,2013-05-04
286075,56,3,484,1,1,0,0,778,6915.677399153322,2015-02-18
193534,964,2,1352,1,1,0,0,833,11318.591215777526,2015-04-14
174891,1023,5,517,1,0,0,1,570,4692.210797755723,2014-07-25
430506,92,4,475,1,0,0,0,58,4474.898156685055,2013-02-28
100288,1033,3,1433,1,1,0,0,225,15142.687289165588,2013-08-14
66968,304,1,1318,1,1,0,1,580,11028.390046088683,2014-08-04
411227,858,4,479,1,1,0,1,821,5754.415373948944,2015-04-02
17626,409,6,550,1,0,0,0,60,4922.7463246112575,2013-03-02
178646,908,6,203,1,0,0,0,550,2027.6514285714286,2014-07-05
483232,651,1,909,1,0,0,0,510,7088.614999454363,2014-05-26
155992,887,7,0,0,0,0,0,180,0.0,2013-06-30
73528,409,3,416,1,0,0,1,204,3877.6524769769057,2013-07-24
603045,607,2,530,1,1,0,0,182,5406.775045430475,2013-07-02
650264,1044,1,1030,1,1,0,0,832,10365.552736614425,2015-04-13
498828,166,6,812,1,0,0,0,389,6499.178882706908,2014-01-25
640227,58,3,614,1,1,0,1,470,6960.979008959399,2014-04-16
223025,742,3,762,1,0,0,0,904,6564.540843779845,2015-06-24
545641,643,5,1814,1,1,0,0,353,16452.88388891062,2013-12-20
300060,489,4,699,1,0,0,0,177,6222.789396756854,2013-06-27
458863,264,7,0,0,0,0,0,75,0.0,2013-03-17
18125,146,7,0,0,0,0,0,593,0.0,2014-08-17
290536,973,5,888,1,1,0,0,871,8990.603850961135,2015-05-22
577372,1009,3,517,1,1,0,1,225,5575.991383025734,2013-08-14
546367,561,3,884,1,1,0,0,484,8301.5275362016,2014-04-30
457724,727,4,472,1,1,0,0,758,5303.836888187541,2015-01-29
507346,389,1,1315,1,0,0,0,769,10044.364255891074,2015-02-09
601727,540,3,437,1,1,0,0,757,6637.283725757594,2015-01-28
478974,195,1,1236,1,0,0,0,377,9207.634551396617,2014-01-13
308918,334,2,506,1,0,0,0,861,4905.430005462832,2015-05-12
277240,317,3,458,1,0,0,0,540,4258.582811326676,2014-06-25
350630,1084,4,1054,1,1,0,1,471,9372.129051683192,2014-04-17
554479,556,3,960,1,1,0,0,456,8891.792368751765,2014-04-02
513161,644,6,1150,1,0,0,0,746,9157.663747880006,2015-01-17
586285,324,4,865,1,1,0,1,940,8108.709479364624,2015-07-30
134477,168,5,696,1,0,0,0,108,6380.4488814302695,2013-04-19
164754,144,3,647,1,1,0,0,505,6864.572968026028,2014-05-21
395585,199,7,0,0,0,0,0,327,0.0,2013-11-24
422004,736,1,602,1,1,0,0,111,6541.4480650526375,2013-04-22
326351,75,3,551,1,1,0,0,442,5195.616012532839,2014-03-19
200889,64,6,867,1,0,0,0,795,8377.505844154037,2015-03-07
293153,287,1,953,1,1,0,0,741,8981.95202474933,2015-01-12
133934,69,4,1155,1,1,0,1,9,10029.049887990665,2013-01-10
628643,569,7,0,0,0,0,0,187,0.0,2013-07-07
589162,627,3,612,1,1,0,0,386,6579.613615854793,2014-01-22
250308,1002,3,727,1,1,0,0,736,6767.200042773133,2015-01-07
215550,501,6,185,1,0,0,0,39,1522.462857142857,2013-02-09
710067,1037,5,0,0,0,1,1,304,0.0,2013-11-01
652539,1007,6,1198,1,0,0,0,473,9703.896892700448,2014-04-19
534882,1032,3,847,1,0,0,1,666,6959.143146224381,2014-10-29
391330,107,1,927,1,0,0,0,538,7172.504086999329,2014-06-23
85778,629,2,747,1,1,0,0,322,7663.482163780901,2013-11-19
528582,855,1,582,1,0,0,0,769,4925.314166903953,2015-02-09
541891,194,5,430,1,1,0,0,171,5211.023929216383,2013-06-21
393428,758,2,693,1,1,0,1,532,6471.202826670998,2014-06-17
202332,1062,7,0,0,0,0,0,110,0.0,2013-04-21
246318,418,3,559,1,1,0,0,806,6428.722516951702,2015-03-18
54719,290,7,0,0,0,0,0,502,0.0,2014-05-18
169433,26,7,0,0,0,0,0,334,0.0,2013-12-01
495296,872,2,796,1,1,0,0,777,7711.907235973894,2015-02-17
46654,730,5,1343,1,1,0,0,122,12290.88228111893,2013-05-03
317949,830,1,448,1,0,0,0,55,4468.594249920316,2013-02-25
208250,1070,3,693,1,0,0,0,932,5319.0629060548545,2015-07-22
319470,84,3,1591,1,1,0,0,764,16037.019565231547,2015-02-04
50652,745,6,320,1,0,0,0,550,3093.9427156148354,2014-07-05
11594,552,6,432,1,0,0,0,172,4417.007406561158,2013-06-22
541136,215,4,546,1,1,0,0,387,6490.324805463009,2014-01-23
480371,864,1,598,1,1,0,1,734,5382.647351061605,2015-01-05
100305,90,4,901,1,0,0,1,2,6871.562645342972,2013-01-03
394138,851,1,424,1,0,0,0,797,4014.6161147869657,2015-03-09
442334,229,6,616,1,0,0,0,662,6675.112106067281,2014-10-25
453249,825,2,668,1,1,0,0,938,7730.211044739269,2015-07-28
141115,264,4,754,1,0,0,0,891,6275.640485729324,2015-06-11
161604,477,5,503,1,1,0,0,52,6623.694892850567,2013-02-22
706278,716,5,475,1,1,0,0,745,5921.8281230931325,2015-01-16
283926,79,1,723,1,1,0,0,762,7846.677809829478,2015-02-02
461265,156,5,740,1,1,0,0,745,8337.164697025875,2015-01-16
348708,979,3,523,1,0,0,0,771,4793.973367181042,2015-02-11
475334,397,2,920,1,1,0,0,280,8968.890112161043,2013-10-08
531954,546,6,1386,1,0,0,0,480,11245.92252443552,2014-04-26
43899,124,3,442,1,0,0,1,204,3816.3581493504666,2013-07-24
611704,44,4,558,1,0,0,0,842,5197.307467954847,2015-04-23
509122,97,5,786,1,0,0,1,864,7340.739575817758,2015-05-15
17787,272,7,0,0,0,0,0,852,0.0,2015-05-03
282586,196,1,778,1,0,0,0,706,6723.7598149385385,2014-12-08
673527,183,7,0,0,0,0,0,831,0.0,2015-04-12
240630,386,6,545,1,0,0,0,578,5571.531044784224,2014-08-02
379863,297,6,478,1,0,0,0,186,4579.60494108304,2013-07-06
2305,191,1,845,1,1,0,0,937,8613.636721237384,2015-07-27
331707,1025,3,920,1,1,0,0,792,8499.575682652421,2015-03-04
245811,234,6,1316,1,0,0,0,823,11051.120166717055,2015-04-04
445946,488,7,0,0,0,0,0,803,0.0,2015-03-15
146097,415,2,471,1,1,0,0,560,5696.261901307972,2014-07-15
160396,234,7,0,0,0,0,0,908,0.0,2015-06-28
616499,936,3,938,1,1,0,0,855,8280.715203857131,2015-05-06
485342,158,2,426,1,0,0,0,448,5561.865975000481,2014-03-25
429728,297,1,1059,1,1,0,0,671,9695.430301342962,2014-11-03
168492,841,2,426,1,1,0,0,868,3317.73315018315,2015-05-19
690589,309,4,620,1,1,0,0,457,6492.503022811091,2014-04-03
71800,518,6,591,1,0,0,0,32,5356.627246653524,2013-02-02
356856,386,1,608,1,0,0,0,377,6937.519059448737,2014-01-13
395993,230,1,1016,1,1,0,1,559,10002.566575646022,2014-07-14
708554,838,4,769,1,1,0,1,198,7056.317606198972,2013-07-18
673954,332,5,511,1,0,0,0,801,4382.055186012773,2015-03-13
699703,656,5,434,1,1,0,0,675,4152.638546059928,2014-11-07
50217,1053,1,1033,1,0,0,0,272,8729.977130461306,2013-09-30
194329,954,3,1118,1,1,0,0,610,9584.758880374877,2014-09-03
587723,130,6,417,1,0,0,1,291,3900.5781023052164,2013-10-19
293653,469,1,1584,1,0,0,0,216,11595.714945897453,2013-08-05
292629,1034,4,850,1,1,0,0,184,7629.005959056552,2013-07-04
664806,265,6,324,1,0,0,0,522,3120.696300391677,2014-06-07
114392,72,6,509,1,0,0,0,354,4706.973920926919,2013-12-21
368721,381,7,0,0,0,0,0,243,0.0,2013-09-01
399093,852,1,669,1,1,0,1,594,6103.8292317681025,2014-08-18
661144,319,3,833,1,1,0,1,582,8169.5811104613185,2014-08-06
628686,595,4,1504,1,1,0,0,296,12209.70075665975,2013-10-24
583023,40,2,629,1,1,0,0,805,6380.141686935259,2015-03-17
402619,644,2,1020,1,0,0,1,91,7937.008491829121,2013-04-02
132008,1048,1,433,1,0,0,0,664,5141.5731690797475,2014-10-27
123309,302,7,0,0,0,0,0,698,0.0,2014-11-30
408253,485,1,394,1,1,0,0,6,4712.7142665799065,2013-01-07
427048,908,7,0,0,0,0,0,285,0.0,2013-10-13
166764,647,3,610,1,0,0,0,918,5776.031454338939,2015-07-08
548841,425,3,485,1,1,0,0,155,4232.416484913627,2013-06-05
618385,588,1,696,1,1,0,0,384,6950.64336455637,2014-01-20
229313,983,6,1772,1,0,0,0,172,12530.50857142857,2013-06-22
19,22,3,449,1,0,0,1,141,3702.5299734860805,2013-05-22
201640,507,5,544,1,0,0,0,437,5068.171382784767,2014-03-14
626612,247,3,553,1,0,0,0,631,5458.673687466275,2014-09-24
392287,452,6,343,1,0,0,0,711,3645.637724667382,2014-12-13
398967,700,1,472,1,1,0,0,62,5384.140553281462,2013-03-04
127780,688,3,367,1,1,0,0,834,3892.042760233918,2015-04-15
365021,690,7,0,0,0,0,0,922,0.0,2015-07-12
216962,732,1,601,1,1,0,0,307,6572.074824787389,2013-11-04
543858,1002,5,653,1,1,0,0,115,6381.2477790470675,2013-04-26
468667,533,5,946,1,1,0,0,430,9004.042286349395,2014-03-07
54564,288,6,469,1,0,0,0,403,4561.3606374219735,2014-02-08
340624,961,4,605,1,0,0,0,800,5408.986774768251,2015-03-12
88863,406,7,0,0,0,0,0,180,0.0,2013-06-30
354323,795,3,611,1,1,0,0,36,6173.57517577441,2013-02-06
265282,622,5,521,1,1,0,0,150,5493.226772065761,2013-05-31
482584,978,7,0,0,0,0,0,390,0.0,2014-01-26
378065,111,2,456,1,0,0,0,378,4320.195510499127,2014-01-14
269276,176,1,1045,1,0,0,1,720,10051.265979485564,2014-12-22
416202,73,5,0,0,1,1,0,850,0.0,2015-05-01
292702,571,5,616,1,0,0,0,346,7347.9258377697,2013-12-13
663631,741,5,833,1,1,0,0,444,8217.10591713316,2014-03-21
152948,463,3,994,1,0,0,0,393,6150.797180418934,2014-01-29
523679,246,2,1020,1,1,0,0,98,9370.988324764598,2013-04-09
60714,863,1,1022,1,1,0,0,755,9330.99529766242,2015-01-26
596050,446,1,981,1,1,0,0,195,9548.783508485061,2013-07-15
568323,126,3,528,1,1,0,0,806,5888.016571401954,2015-03-18
627930,676,6,696,1,0,0,0,18,6131.296153787015,2013-01-19
303748,878,1,1158,1,1,0,1,237,11131.447561153125,2013-08-26
361063,112,4,743,1,1,0,0,807,7842.270918353369,2015-03-19
673788,249,6,593,1,0,0,0,704,5809.852787837031,2014-12-06
220108,929,4,937,1,1,0,1,471,8949.538274877514,2014-04-17
19502,923,1,713,1,1,0,0,412,6880.178196918476,2014-02-17
287105,105,2,640,1,1,0,0,483,6625.456983436971,2014-04-29
283647,484,5,799,1,0,0,0,801,6865.040850280802,2015-03-13
161762,453,2,1864,1,1,0,1,210,15908.121842534449,2013-07-30
454007,1044,4,902,1,0,0,0,709,7692.424359877284,2014-12-11
461302,562,4,3202,1,1,0,0,835,18967.533087635053,2015-04-16
130833,724,3,716,1,1,0,1,911,8633.335379897348,2015-07-01
455898,500,2,351,1,1,0,1,777,4274.952269492412,2015-02-17
594321,994,1,769,1,1,0,0,713,8981.510024313064,2014-12-15
620770,608,5,925,1,1,0,1,584,8754.569932769135,2014-08-08
399813,467,2,1664,1,0,0,0,42,12520.204320519082,2013-02-12
211170,819,5,592,1,1,0,0,759,6612.973273701692,2015-01-30
46167,727,1,544,1,1,0,0,741,6110.117214308449,2015-01-12
35844,590,5,425,1,0,0,0,815,4476.842391008139,2015-03-27
360541,681,2,594,1,1,0,0,833,6756.596759049293,2015-04-14
432423,480,5,599,1,1,0,0,388,6354.0049812454945,2014-01-24
615463,927,1,905,1,0,0,0,769,5625.90704620476,2015-02-09
520474,1005,3,1102,1,1,0,1,85,8838.732474203289,2013-03-27
628622,734,1,755,1,1,0,0,853,8642.529090655897,2015-05-04
534650,333,6,1193,1,0,0,0,599,8620.47625839487,2014-08-23
620846,715,5,806,1,1,0,0,311,8165.618510358536,2013-11-08
435790,1020,2,1308,1,1,0,0,133,10862.765898637886,2013-05-14
546172,808,3,503,1,0,0,0,15,5717.840092648852,2013-01-16
596981,282,2,719,1,1,0,0,238,5858.887930140368,2013-08-27
549585,594,1,500,1,0,0,1,188,4679.48210989505,2013-07-08
462635,86,5,646,1,1,0,0,675,6680.716174859209,2014-11-07
461096,678,3,700,1,1,0,0,78,6745.423809796122,2013-03-20
